,base,clouds.all,cod,coord.lat,coord.lon,dt,id,main.grnd_level,main.humidity,main.pressure,main.sea_level,main.temp,main.temp_max,main.temp_min,name,rain.1h,rain.3h,snow.1h,sys.country,sys.id,sys.message,sys.sunrise,sys.sunset,sys.type,visibility,weather,wind.deg,wind.gust,wind.speed
466,stations,75,200,4.62,101.14,1544594400,1734634,,94,1010.0,,27.69,29.0,26.0,Tambun,,,,MY,9434.0,0.0039,1544569996,1544612698,1.0,6000.0,"[{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11d'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",90.0,,2.1
467,stations,0,200,64.73,177.51,1544594400,2127202,,75,1003.0,,-25.0,-25.0,-25.0,Anadyr,,,,RU,8872.0,0.0104,1544565782,1544580228,1.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",360.0,,6.0
468,stations,24,200,3.24,-75.63,1544595346,3672077,840.74,100,840.74,1026.43,12.7,12.7,12.7,El Playon,,,,CO,,0.0074,1544612293,1544655278,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",240.5,,1.16
469,stations,90,200,48.95,4.24,1544592600,2995603,,100,1023.0,,-3.38,-2.0,-5.0,Saint-Pierre,,,,FR,6535.0,0.0035,1544599666,1544629547,1.0,300.0,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",20.0,,2.6
470,stations,0,200,22.57,59.53,1544595347,286245,1001.4,97,1001.4,1032.35,24.75,24.75,24.75,Sur,,,,OM,,0.0027,1544581940,1544620730,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",339.0,,5.46
471,stations,20,200,-15.77,128.74,1544592600,2068110,,22,1000.0,,43.0,43.0,43.0,Kununurra,,,,AU,9587.0,0.0033,1544561229,1544608217,1.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",170.0,,3.6
472,stations,20,200,-6.53,-64.38,1544595348,3664716,1016.64,98,1016.64,1025.7,22.63,22.63,22.63,Canutama,,,,BR,,0.0025,1544608587,1544653585,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",296.0,,1.06
473,stations,88,200,5.56,95.32,1544595348,1215502,997.92,94,997.92,1023.64,27.05,27.05,27.05,Banda Aceh,,2.545,,ID,,0.0032,1544571490,1544613999,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",206.5,,1.11
474,stations,32,200,-5.39,27.0,1544595348,212360,954.07,87,954.07,1027.28,23.25,23.25,23.25,Kongolo,,,,CD,,0.0034,1544586768,1544631527,,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.000183105,,1.41
475,stations,8,200,-9.65,120.26,1544595348,1622318,984.87,94,984.87,1020.07,28.6,28.6,28.6,Waingapu,,2.715,,ID,,0.0038,1544563932,1544609584,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",300.5,,4.11
476,stations,0,200,21.09,71.76,1544595349,1267454,1028.32,98,1028.32,1029.03,25.75,25.75,25.75,Mahuva,,,,IN,,0.0034,1544578829,1544617970,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",20.5002,,3.41
477,stations,32,200,7.26,36.25,1544595349,341742,839.69,91,839.69,1029.19,16.38,16.38,16.38,Bonga,,0.215,,ET,,0.0041,1544585847,1544628004,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",40.5002,,1.06
478,stations,75,200,43.41,-124.22,1544594160,5742974,,76,1022.0,,10.6,10.6,10.6,North Bend,,,,US,5239.0,0.006,1544629237,1544661658,1.0,16093.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",290.0,,7.7
479,stations,8,200,-36.89,-60.32,1544595350,3842670,1010.08,63,1010.08,1024.53,16.15,16.15,16.15,Olavarria,,,,AR,,0.0033,1544603734,1544656497,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]",229.0,,2.56
480,stations,56,200,64.17,-51.74,1544593800,3421319,,85,983.0,,-5.0,-5.0,-5.0,Nuuk,,,,GL,86.0,0.0033,1544620298,1544635789,1.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",174.0,,1.51
481,stations,40,200,38.73,-27.07,1544592480,3372760,,93,1014.0,,18.0,18.0,18.0,Praia da Vitoria,,,,PT,6895.0,0.0033,1544605027,1544639222,1.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",267.0,,13.21
482,stations,0,200,-26.93,-48.96,1544595350,3462535,988.52,94,988.52,1028.26,19.05,19.05,19.05,Gaspar,,,,BR,,0.0031,1544602522,1544652250,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",116.0,,0.91
483,stations,92,200,-8.9,-35.15,1544595351,3388456,1019.32,94,1019.32,1027.93,24.05,24.05,24.05,Sao Jose da Coroa Grande,,0.225,,BR,,0.011,1544601321,1544646816,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",138.5,,3.81
484,stations,40,200,-20.73,139.49,1544594400,2065594,,29,1004.0,,38.0,38.0,38.0,Mount Isa,,,,AU,9495.0,0.0032,1544558072,1544606214,1.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",30.0,,6.2
485,stations,0,200,18.74,7.39,1544595351,2447513,979.68,57,979.68,1034.17,9.65,9.65,9.65,Arlit,,,,NE,,0.0144,1544594012,1544633694,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",78.0002,,2.31
486,stations,5,200,16.38,-93.6,1544590020,3530097,,82,1022.0,,17.0,17.0,17.0,Champerico,,,,MX,7162.0,0.028,1544617995,1544658203,1.0,19312.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]",280.0,,1.5
487,stations,0,200,7.97,3.6,1544595352,2337181,1000.51,94,1000.51,1026.55,21.63,21.63,21.63,Iseyin,,,,NG,,0.0028,1544593759,1544635769,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",214.0,,1.21
488,stations,0,200,4.94,-52.33,1544594400,3382160,,100,1013.0,,23.0,23.0,23.0,Cayenne,,,,GF,8669.0,0.0039,1544606874,1544649510,1.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",60.0,,1.5
489,stations,75,200,63.59,-135.9,1544590800,6068416,,92,976.0,,-10.0,-10.0,-10.0,Mayo,,,,CA,858.0,0.0035,1544639981,1544656517,1.0,32186.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",280.0,,1.5
490,stations,88,200,61.99,-49.67,1544595353,3421193,995.49,90,995.49,998.3,0.5,0.5,0.5,Paamiut,,,,GL,,0.0028,1544618004,1544637090,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",302.0,,4.91
491,stations,20,200,65.46,12.2,1544593800,3159954,,86,1030.0,,-2.7,-1.0,-5.0,Bronnoysund,,,,NO,1611.0,0.0034,1544606375,1544619010,1.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,1.0
492,stations,90,200,42.91,23.79,1544592600,733014,,86,1016.0,,-1.0,-1.0,-1.0,Botevgrad,,,,BG,6366.0,0.0055,1544593594,1544626234,1.0,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",300.0,,2.6
493,stations,75,200,-39.81,-73.25,1544594400,3868707,,100,1021.0,,4.0,4.0,4.0,Valdivia,,,,CL,8526.0,0.0036,1544606304,1544660136,1.0,900.0,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",222.5,,1.36
494,stations,0,200,20.52,-13.05,1544595354,2381334,1000.19,65,1000.19,1031.5,8.5,8.5,8.5,Atar,,,,MR,,0.0109,1544599125,1544638396,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",48.5002,,2.51
495,stations,20,200,50.2,-66.38,1544590800,6144312,,60,1015.0,,-15.0,-15.0,-15.0,Sept-Iles,,,,CA,1013.0,0.0096,1544616962,1544646159,1.0,24140.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",360.0,,3.6
496,stations,40,200,7.7,125.81,1544594400,1958729,,55,1009.0,,33.0,33.0,33.0,Kaligutan,,,,PH,8154.0,0.0466,1544564390,1544606458,1.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",40.0,,5.7
497,stations,75,200,5.88,-10.05,1544592600,2278158,,94,1012.0,,24.0,24.0,24.0,Buchanan,,,,LR,2389.0,0.003,1544596820,1544639262,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",228.5,,2.21
498,stations,68,200,37.29,13.53,1544595355,6541341,1012.35,100,1012.35,1032.07,8.3,8.3,8.3,Porto Empedocle,,,,IT,,0.0035,1544595034,1544629721,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",294.0,,2.76
499,stations,8,200,-21.55,167.88,1544595355,2138285,1023.45,95,1023.45,1024.12,25.38,25.38,25.38,Tadine,,,,NC,,0.0027,1544551158,1544599497,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]",109.0,,4.66
500,stations,90,200,44.08,-80.2,1544591100,6145890,,92,1016.0,,-1.0,-1.0,-1.0,Shelburne,,,,CA,762.0,0.0039,1544618806,1544650953,1.0,9656.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",310.0,,1.0
501,stations,56,200,66.32,-179.17,1544595356,4031742,958.77,63,958.77,1014.84,-16.4,-16.4,-16.4,Egvekinot,,,,RU,,0.0037,1544653657,1544663616,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",13.5002,,5.81
502,stations,12,200,-24.0,-51.32,1544595280,3463573,964.04,83,964.04,1027.45,19.4,19.4,19.4,Faxinal,,,,BR,,0.0075,1544603472,1544652433,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",78.5002,,1.81
503,stations,64,200,53.88,67.42,1544595356,1519385,1024.83,66,1024.83,1045.85,-17.88,-17.88,-17.88,Sergeyevka,,,,KZ,,0.0035,1544585965,1544612910,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",200.5,,1.56
504,stations,76,200,36.1,0.42,1544595357,2487130,1012.43,83,1012.43,1035.15,7.35,7.35,7.35,Sidi Ali,,,,DZ,,0.0032,1544597988,1544633062,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",205.5,,1.86
505,stations,56,200,64.25,-15.21,1544595219,2630299,1004.97,94,1004.97,1015.81,6.35,6.35,6.35,Hofn,,2.985,,IS,,0.0033,1544611599,1544626948,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",189.0,,10.66
506,stations,1,200,47.72,-104.16,1544594160,5677735,,91,1004.0,,-5.44,-3.9,-7.2,Sidney,,,,US,5797.0,0.0036,1544625386,1544655876,1.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",170.0,,2.1
507,stations,0,200,-21.03,-47.37,1544590800,3472485,,68,1018.0,,22.0,22.0,22.0,Altinopolis,,,,BR,8428.0,0.0035,1544602892,1544651115,1.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",120.0,,2.1
508,stations,36,200,50.56,-96.99,1544595358,5961417,991.27,75,991.27,1022.99,-13.83,-13.83,-13.83,Husavik,,,,CA,,0.0048,1544624414,1544653405,,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",178.5,,2.11
509,stations,1,200,31.84,-102.48,1544594100,5533366,,85,1018.0,,7.51,8.5,6.3,West Odessa,,,,US,5167.0,0.0032,1544622050,1544658409,1.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",210.0,,4.6
510,stations,90,200,48.45,-2.05,1544592600,3021356,,93,1019.0,,4.0,4.0,4.0,Dinan,,,,FR,6557.0,0.0965,1544601048,1544631186,1.0,7000.0,"[{'id': 310, 'main': 'Drizzle', 'description': 'light intensity drizzle rain', 'icon': '09n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",140.0,,4.1
511,stations,88,200,63.9,122.77,1544595358,2021017,1015.59,29,1015.59,1038.92,-28.98,-28.98,-28.98,Kysyl-Syr,,,,RU,,0.0034,1544578108,1544594187,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",138.5,,1.96
512,stations,0,200,24.09,32.9,1544595359,359792,1008.13,92,1008.13,1035.55,11.18,11.18,11.18,Aswan,,,,EG,,0.0028,1544588519,1544626938,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",316.5,,1.21
513,stations,24,200,36.62,101.77,1544595359,1788852,746.71,32,746.71,1042.04,-2.1,-2.1,-2.1,Xining,,,,CN,,0.0025,1544573735,1544608651,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",157.5,,0.51
514,stations,8,200,60.47,166.1,1544595359,2120591,1003.11,0,1003.11,1024.61,-36.6,-36.6,-36.6,Tilichiki,,,,RU,,0.003,1544565194,1544586297,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]",356.0,,1.76
515,stations,90,200,50.42,25.75,1544594400,709540,,100,1016.0,,-2.0,-2.0,-2.0,Dubno,,,,UA,8912.0,0.0031,1544594898,1544623986,1.0,700.0,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",310.0,,2.0
516,stations,0,200,29.03,21.55,1544595360,86049,1029.94,79,1029.94,1037.58,6.05,6.05,6.05,Jalu,,,,LY,,0.0031,1544591878,1544629027,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",231.0,,1.51
517,stations,0,200,10.57,72.64,1544595360,1267390,1027.99,100,1027.99,1028.13,28.25,28.25,28.25,Kavaratti,,,,IN,,0.0032,1544577456,1544618922,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",327.0,,4.31
518,stations,32,200,-2.54,115.51,1544595361,1641899,996.22,85,996.22,1021.73,27.65,27.65,27.65,Labuhan,,6.03,,ID,,0.0166,1544565813,1544609983,,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",307.0,,1.36
519,stations,0,200,-38.55,-58.74,1544595361,3430443,1018.75,95,1018.75,1024.41,14.75,14.75,14.75,Necochea,,,,AR,,0.0035,1544603058,1544656415,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",184.5,,4.01
520,stations,75,200,24.15,-110.32,1544593800,4000900,,88,1018.0,,19.0,19.0,19.0,La Paz,,,,MX,7137.0,0.0033,1544622914,1544661311,1.0,16093.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",150.0,,2.1
521,stations,75,200,10.21,106.33,1544594400,1574023,,62,1011.0,,31.0,31.0,31.0,Thanh Hoa,,,,VN,9305.0,0.0038,1544569329,1544610872,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",50.0,,2.6
522,stations,0,200,2.67,72.89,1544595362,1337607,1027.18,100,1027.18,1027.16,28.7,28.7,28.7,Kudahuvadhoo,,,,MV,,0.0031,1544576578,1544619681,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",312.5,,5.46
523,stations,80,200,-20.95,164.69,1544595362,2137748,1017.05,95,1017.05,1023.23,25.55,25.55,25.55,Voh,,,,NC,,0.0035,1544551996,1544600190,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",168.5,,5.26
524,stations,75,200,42.14,-8.81,1544592600,3115463,,93,1022.0,,10.0,10.0,10.0,Nigran,,,,ES,6440.0,0.0048,1544601270,1544634211,1.0,9000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,1.0
525,stations,75,200,43.32,145.57,1544594400,2128975,,80,1014.0,,-1.0,-1.0,-1.0,Nemuro,,,,JP,7976.0,0.0695,1544564433,1544596921,1.0,2000.0,"[{'id': 620, 'main': 'Snow', 'description': 'light shower snow', 'icon': '13d'}]",30.0,,4.1
526,stations,12,200,25.22,85.74,1544595363,1277038,1024.51,81,1024.51,1030.49,22.0,22.0,22.0,Bar Bigha,,,,IN,,0.0668,1544575972,1544614113,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",286.5,,2.01
527,stations,0,200,55.79,84.89,1544594400,1485724,,66,1026.0,,-10.0,-10.0,-10.0,Talaya,,,,RU,8961.0,0.0461,1544582470,1544608016,1.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",190.0,,3.0
528,stations,64,200,58.97,126.27,1544595364,2015179,963.14,60,963.14,1045.64,-25.4,-25.4,-25.4,Tommot,,,,RU,,0.0035,1544573945,1544596672,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",230.0,,1.16
529,stations,44,200,26.34,77.81,1544595364,1268823,1008.29,65,1008.29,1031.62,20.75,20.75,20.75,Joura,,,,IN,,0.0326,1544578017,1544615875,,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",90.5002,,1.91
530,stations,92,200,-9.2,25.85,1544595364,217834,950.26,94,950.26,1026.88,22.13,22.13,22.13,Bukama,,,,CD,,0.0029,1544586645,1544632203,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",45.5002,,1.06
531,stations,0,200,-22.46,-68.93,1544594400,3897347,,29,1025.0,,11.0,11.0,11.0,Calama,,,,CL,8480.0,0.0028,1544607893,1544656467,1.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",110.0,,9.3
532,stations,0,200,29.62,51.65,1544595365,128321,935.1,81,935.1,1035.67,10.38,10.38,10.38,Kazerun,,,,IR,,0.0556,1544584731,1544621722,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",77.5002,,1.66
533,stations,0,200,19.05,-72.47,1544595344,3716044,1002.7,98,1002.7,1031.21,20.45,20.45,20.45,Verrettes,,,,HT,,0.0032,1544613222,1544652830,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",30.0002,,1.91
534,stations,44,200,41.93,8.74,1544592600,6452235,,65,1017.0,,5.31,8.0,4.0,Ajaccio,,,,FR,6493.0,0.0954,1544597015,1544630039,1.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",290.0,,3.1
535,stations,92,200,67.67,53.09,1544595366,523392,1028.15,94,1028.15,1031.5,-4.58,-4.58,-4.58,Naryan-Mar,,,,RU,,0.0157,1544601753,1544603998,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",289.5,,1.96
536,stations,32,200,-9.87,-56.08,1544595366,6316343,1000.27,99,1000.27,1026.15,22.68,22.68,22.68,Alta Floresta,,,,BR,,0.0042,1544606242,1544651945,,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",158.0,,0.76
537,stations,90,200,-23.65,-70.4,1544594400,3899539,,77,1014.0,,16.0,16.0,16.0,Antofagasta,,,,CL,8488.0,0.0032,1544608097,1544656969,1.0,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",220.0,,2.6
538,stations,40,200,-5.32,119.37,1544594400,1644605,,100,1009.0,,26.0,26.0,26.0,Galesong,,,,ID,9325.0,0.0071,1544564600,1544609343,1.0,8000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100.0,,3.1
539,stations,0,200,17.54,120.52,1544595367,1688687,984.62,52,984.62,1025.66,29.45,29.45,29.45,San Quintin,,,,PH,,0.0799,1544566715,1544606672,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",59.5002,,4.11
540,stations,0,200,13.72,123.58,1544595368,1691355,1015.35,84,1015.35,1025.22,28.05,28.05,28.05,Sabang,,,,PH,,0.065,1544565561,1544606357,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",31.5002,,6.86
541,stations,1,200,30.04,-94.42,1544594100,4732862,,79,1024.0,,7.72,9.0,4.8,Nome,,,,US,3495.0,0.0033,1544619862,1544656728,1.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",130.0,,3.1
542,stations,44,200,6.38,-0.38,1544595368,2303236,996.46,99,996.46,1026.39,21.63,21.63,21.63,Begoro,,,,GH,,0.0037,1544594550,1544636889,,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",208.0,,1.21
543,stations,40,200,-10.16,123.6,1544594400,2057087,,66,1007.0,,32.0,32.0,32.0,Kupang,,,,ID,9364.0,0.0164,1544563076,1544608837,1.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",300.0,,5.1
544,stations,1,200,29.76,-95.37,1544594100,4699066,,81,1022.0,,10.23,12.0,7.2,Houston,,,,US,4850.0,0.0414,1544620051,1544656994,1.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,,2.1
545,stations,0,200,7.45,126.58,1544595369,1729469,997.59,84,997.59,1022.34,28.13,28.13,28.13,Baculin,,,,PH,,0.0525,1544564180,1544606299,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",37.0002,,4.91
546,stations,75,200,-2.55,33.05,1544590800,152224,,93,1019.0,,19.0,19.0,19.0,Kisesa,,,,TZ,2631.0,0.1598,1544585609,1544629781,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",120.0,,2.6
547,stations,75,200,44.35,143.35,1544594400,2129163,,86,1016.0,,-3.0,-3.0,-3.0,Mombetsu,,,,JP,7994.0,0.003,1544565180,1544597240,1.0,2300.0,"[{'id': 620, 'main': 'Snow', 'description': 'light shower snow', 'icon': '13d'}]",200.0,,0.5
548,stations,92,200,42.97,140.51,1544595370,2129868,1013.97,100,1013.97,1028.86,0.65,0.65,0.65,Iwanai,,,,JP,,0.005,1544565577,1544598206,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",28.5002,,4.11
549,stations,36,200,27.97,-114.04,1544595371,4021858,1020.05,98,1020.05,1031.66,11.45,11.45,11.45,Guerrero Negro,,,,MX,,0.0044,1544624293,1544661717,,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",299.5,,2.06
550,stations,44,200,69.01,23.04,1544595371,779330,983.98,66,983.98,1042.81,-16.63,-16.63,-16.63,Kautokeino,,,,NO,,0.0037,0,0,,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",217.0,,1.16
551,stations,20,200,-25.41,-70.49,1544595371,3870243,868.79,96,868.79,1025.14,13.05,13.05,13.05,Taltal,,,,CL,,0.0196,1544607892,1544657218,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",310.0,,0.21
552,stations,20,200,63.05,179.32,1544595372,2126710,1004.97,100,1004.97,1013.46,-17.5,-17.5,-17.5,Beringovskiy,,,,RU,,0.1261,1544563785,1544581357,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",317.5,,10.86
553,stations,8,200,-20.27,-50.55,1544595372,3460186,976.84,70,976.84,1027.73,22.65,22.65,22.65,Jales,,,,BR,,0.0433,1544603747,1544651787,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]",42.0002,,3.11
554,stations,0,200,7.25,-11.53,1544595372,2409970,1014.62,93,1014.62,1025.42,22.5,22.5,22.5,Bomi,,,,SL,,0.0028,1544597317,1544639476,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",277.5,,1.21
555,stations,20,200,14.6,121.03,1544594400,1692193,,46,1012.0,,33.0,33.0,33.0,San Juan,,,,PH,8160.0,0.0045,1544566268,1544606874,1.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",70.0,,3.1
556,stations,90,200,49.19,-98.1,1544594100,6078447,,100,1006.0,,-8.32,-6.0,-12.0,Morden,,,,CA,3775.0,0.0537,1544624306,1544654047,1.0,,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",260.0,,2.1
557,stations,0,200,32.27,111.65,1544595374,1804386,1022.32,57,1022.32,1049.45,3.78,3.78,3.78,Gucheng,,,,CN,,0.0061,1544570696,1544606946,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",21.0002,,1.41
558,stations,24,200,4.89,-1.75,1544595374,2294915,1023.13,100,1023.13,1026.19,25.8,25.8,25.8,Takoradi,,,,GH,,0.0033,1544594726,1544637372,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",282.0,,1.06
559,stations,92,200,22.76,100.79,1544595375,1794209,886.14,98,886.14,1030.77,15.3,15.3,15.3,Simao,,0.305,,CN,,0.003,1544572057,1544610803,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",130.0,,1.06
560,stations,75,200,22.52,-79.47,1544593860,3566356,,77,1022.0,,18.0,18.0,18.0,Caibarien,,,,CU,7252.0,0.0035,1544615308,1544654104,1.0,9000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",10.0,,1.0
